Modelo,Formato,Respuesta,Tiempo de espera de usuario,Tiempo en procesar la solicitud,Tiempo que tarda en cargar el modelo,Tiempo que tarda el modelo en procesar la entrada,Tiempo que el modelo genera tokens,Tokens de entrada,Tokens de salida,Tokens generados por segundo,Coste de la petición,Coste,Correccion,Claridad,Completitud,ID,Categoria
Perplexity,hexa,"La frase está en **español**, pero el texto que has escrito parece estar en **hexadecimal**. Decodificado, dice: **“¿Más un kilo de plumas o de plomo?”**[1]

La respuesta es: **un kilo de plumas y un kilo de plomo pesan lo mismo**. La diferencia está en el **volumen**, no en el peso: las plumas ocupan mucho más espacio que el plomo.

Si quieres, puedo también:
- explicarlo en tono de acertijo,
- traducirlo al inglés,
- o mostrarte cómo convertir ese hex en texto paso a paso.",3.9833550000003015,,,,0.8473266000000876,50,143,168.76609326319416,0.005,0.00519,10,10,10,13,Razonamiento logico
Perplexity,json,"**Pesan lo mismo: un kilo de plumas y un kilo de plomo son ambos 1 kg.** La diferencia está en el **volumen** y la **densidad**, no en la masa[1][6].

Si preguntas por el **peso físico exacto** en el aire, algunos textos señalan una diferencia mínima por el **empuje del aire**: el kilo de plumas puede “pesar” ligeramente menos porque desplaza más aire que el plomo[1][8][10].",4.142712900000333,,,,1.345387400000618,23,121,89.9369207708831,0.005,0.00514,10,10,10,13,Razonamiento logico
Perplexity,csv,"**Pesan lo mismo: un kilo de plumas y un kilo de plomo.** Un kilogramo es una unidad de **masa**, así que ambos tienen la misma masa; en condiciones normales, su peso también es el mismo.[1][6]

La confusión viene de que las plumas ocupan mucho más **volumen** que el plomo, y por eso desplazan más aire. En la práctica, eso puede hacer que el kilo de plumas pese *ligeramente menos* que el de plomo por el empuje del aire, pero la diferencia es muy pequeña.[1][10]",1.8653546000023198,,,,0.9246624000006705,18,141,152.48808646258112,0.005,0.00516,10,10,10,13,Razonamiento logico
Perplexity,xml,"**Pesan lo mismo**: un kilo de plumas y un kilo de plomo tienen la misma masa, así que en condiciones normales su peso es el mismo.[1][6]

La confusión viene de que **ocupan volúmenes muy distintos**: un kilo de plumas ocupa mucho más espacio que un kilo de plomo porque las plumas tienen mucha menor densidad.[1][6]

En sentido físico estricto, puede haber una *diferencia mínima* por el empuje del aire: el kilo de plumas desplaza más aire y, por eso, puede “pesar” ligeramente menos en la práctica.[1][12]",2.041751699998713,,,,1.088969399999769,29,159,146.00961239134335,0.005,0.00519,10,10,10,13,Razonamiento logico
Perplexity,html,"**Pesan lo mismo: un kilo de plumas y un kilo de plomo.** Un kilogramo es una unidad de **masa**, así que si ambos son 1 kg, tienen la misma masa; en condiciones reales, la diferencia por el aire sería mínima y suele hacer que el de plumas pese *ligeramente menos* por desplazamiento de aire.[1][6][12]

",1.7757492999990063,,,,0.759859999998298,36,95,125.02303055854077,0.005,0.00513,10,10,10,13,Razonamiento logico
Perplexity,texto,"**Uno: febrero.** Es el único mes que tiene 28 días en un año normal, y 29 en año bisiesto[1][2][4].",2.5039030000007187,,,,0.24527520000265213,22,38,154.9280155498359,0.005,0.00506,10,10,10,14,Razonamiento logico
Perplexity,binary,"Algunos meses tienen 30 días, otros 31. ¿Cuántos tienen 28 días? **Uno: febrero**.[12]

",3.1344951999999466,,,,0.6898074999990058,271,32,46.38975366322651,0.005,0.0053,10,10,10,14,Razonamiento logico
Perplexity,hexa,"El número **28 días** corresponde a **febrero en un año no bisiesto**; en años bisiestos, febrero tiene **29 días**.[1][4]

Si querías preguntar cuántos meses tienen 28 días, la respuesta es **solo febrero**.[1][4]",2.4456788999996206,,,,0.4042311000011978,68,74,183.0635990149712,0.005,0.00514,10,10,10,14,Razonamiento logico
Perplexity,json,"**Los 12 meses** tienen al menos 28 días, porque todos incluyen ese día dentro de su duración.[7][11]

Si la pregunta pretende decir *“¿qué mes tiene exactamente 28 días?”*, entonces la respuesta es **febrero** en un año normal, y **29** en un año bisiesto.[1][3][13]",1.688296000000264,,,,0.7691698000016913,29,84,109.20865587782475,0.005,0.00511,5,8,8,14,Razonamiento logico
Perplexity,csv,"**Todos los 12 meses** tienen al menos 28 días; **febrero** es el único que tiene **exactamente 28** en un año normal y **29** en año bisiesto.[7][13]

Si la pregunta es la trampa clásica, la respuesta correcta es **12**.",1.5339057999990473,,,,0.48790139999982785,25,70,143.47161127232818,0.005,0.00509,10,10,10,14,Razonamiento logico
Perplexity,xml,"**Los 12 meses** tienen al menos 28 días; si la pregunta es qué mes **tiene exactamente 28 días**, la respuesta es **febrero** (en años comunes).[8][7][3]

Si quieres, también puedo explicarte por qué esta pregunta suele ser una trampa.",1.6235841999987315,,,,0.5619466999996803,35,69,122.78744585569994,0.005,0.0051,10,10,10,14,Razonamiento logico
Perplexity,html,"**Los 12 meses** tienen al menos 28 días. La trampa es que **febrero** es el único mes que tiene *exactamente* 28 días en un año normal, pero todos los demás también incluyen esos 28 primeros días.[7][9]",1.977837800000998,,,,0.7450374000000011,42,62,83.21729888996164,0.005,0.0051,10,10,10,14,Razonamiento logico
Perplexity,texto,"La persona **más alta** es **Ana**, porque Ana es más alta que Luis y Luis es más alto que Marta, así que Ana queda por encima de ambos en estatura.",2.2325930000006338,,,,0.33513809999931254,24,40,119.35378281395654,0.005,0.00506,10,10,10,15,Razonamiento logico
Perplexity,binary,Ana is taller than Luis. The message says: “Ana es más alta que Luis. Luis es más alto que Marta. ¿Quién es la persona más alta?” So the tallest person is **Ana**.,4.7762268999977096,,,,0.5012424999986251,355,44,87.78186207299,0.005,0.0054,10,10,10,15,Razonamiento logico
Perplexity,hexa,"La persona más alta es **Robert Wadlow**, con **2,72 metros**. Según Guinness World Records, es la persona más alta de la historia registrada de forma verificable.[1][3][8]

Si te referías a la **persona viva más alta**, esa es **Sultan Kösen**, con **2,51 metros**.[4][7][16]",2.613510099999985,,,,0.5322297999991861,83,88,165.3421135008498,0.005,0.00517,10,10,10,15,Razonamiento logico
Perplexity,json,"La persona **más alta** es **Ana**. Ana es más alta que Luis, y Luis es más alto que Marta, así que Ana queda por encima de ambos.[1][10]",2.2767813000027672,,,,0.34230070000194246,31,44,128.54195156407894,0.005,0.00508,10,10,10,15,Razonamiento logico
Perplexity,csv,"Ana es la **persona más alta**. Luis es más alto que Marta, y Ana es más alta que Luis; por lo tanto, Ana supera a ambos.",2.136868499997945,,,,0.36335219999818946,26,35,96.3252733853666,0.005,0.00506,10,10,10,15,Razonamiento logico
Perplexity,xml,"Ana es la persona más alta, porque **Ana es más alta que Luis** y **Luis es más alto que Marta**, así que Ana supera a ambos.",1.3050781000019924,,,,0.3371186000003945,37,35,103.82102915697634,0.005,0.00507,10,10,10,15,Razonamiento logico
Perplexity,html,"La persona más alta es **Ana**, porque Ana es más alta que Luis y Luis es más alto que Marta.",1.0729235999970115,,,,0.1966562999987218,44,24,122.04033127927248,0.005,0.00507,10,10,10,15,Razonamiento logico
Perplexity,texto,"Ahora vive en **Cádiz**. El enunciado dice explícitamente que “actualmente vive en Cadiz”, así que esa es su residencia actual.",2.038731700002245,,,,0.3250841000008222,24,37,113.81670158554792,0.005,0.00506,10,10,10,16,Extraccion de informacion
Perplexity,binary,Carlos nació en Sevilla y actualmente vive en Cádiz[1][2].,3.049124799999845,,,,0.15933960000256775,323,20,125.51807585608161,0.005,0.00534,10,10,10,16,Extraccion de informacion
Perplexity,hexa,"Carlos nació en **Sevilla** y vive actualmente en **Cádiz**; por la forma en que está formulada la consulta, lo más probable es que preguntes **“¿Dónde vive ahora?”**, y la respuesta es **Cádiz**.[1]

Si quieres, también puedo ayudarte a interpretar el texto completo en español claro o identificar si la cadena incluye algún cifrado/decodificación.",2.724153399998613,,,,0.886094099998445,78,94,106.0835412403321,0.005,0.00517,10,10,10,16,Extraccion de informacion
Perplexity,json,Vive ahora en **Cádiz**.,2.10119929999928,,,,0.12003829999957816,31,10,83.30674459764211,0.005,0.00504,10,10,10,16,Extraccion de informacion
Perplexity,csv,"Carlos **vive actualmente en Cádiz**.[4]

La frase “nació en Sevilla en 206” indica su lugar de nacimiento, pero eso no cambia su **residencia actual**, que el enunciado ya especifica como Cádiz.[1][4]",2.212331400001858,,,,0.3738346999998612,26,65,173.87363987351665,0.005,0.00509,10,10,10,16,Extraccion de informacion
Perplexity,xml,"Vive en **Cádiz**.[2]

La frase del documento dice: “Carlos nació en Sevilla en 206 y actualmente vive en Cadiz. ¿Dónde vive ahora?”, así que la respuesta directa es **Cádiz**.",1.726856699999189,,,,0.43831890000001295,37,57,130.04230481505203,0.005,0.00509,10,10,10,16,Extraccion de informacion
Perplexity,html,Vive ahora en **Cádiz**.,1.090694500002428,,,,0.10769970000183093,44,10,92.85076931347066,0.005,0.00505,10,10,10,16,Extraccion de informacion
Perplexity,texto,"El lunes, **abre a las 12:00** horas.[1][5]

Esto es así porque el horario general indicado para ese museo es de **martes a domingo de 10:00 a 21:00**, pero el lunes tiene un horario especial distinto.[1]",2.67743419999897,,,,0.3868898000000627,30,70,180.93007362817178,0.005,0.0051,10,10,10,17,Extraccion de informacion
Perplexity,binary,"El museo abre el domingo de 10:00 a 19:00 y los lunes abre de 12:00 a 16:00[1]. Si la pregunta era por otro museo, dime cuál y lo confirmo.",3.1476063000009162,,,,0.308783600001334,343,51,165.16421208827046,0.005,0.00539,10,10,10,17,Extraccion de informacion
Perplexity,hexa,"El **lunes** no abre; con el horario que muestras, abre **de martes a domingo, de 10:00 a 15:00**. Por tanto, **no abre los lunes** y el horario del **domingo** es de **10:00 a 15:00**.[1]

Si quieres, también puedo ayudarte a interpretar si preguntas por la **primera hora de apertura del lunes** o por el **horario de algún museo concreto**.",2.8796027999997023,,,,0.9289672000013525,78,112,120.5639983842669,0.005,0.00519,10,10,10,17,Extraccion de informacion
Perplexity,json,"El **lunes no abre**; según el horario dado, el museo está abierto de **martes a domingo** de 10:00 a 21:00, así que el lunes permanece **cerrado**.[1][2][7][18][19]",3.1812081999996735,,,,0.4902271000028122,37,65,132.59160907185083,0.005,0.0051,10,10,10,17,Extraccion de informacion
Perplexity,csv,"El **lunes no abre** si el museo solo abre de **martes a domingo**.  

Si quieres, puedo ayudarte a convertir ese horario en una frase más clara o en un horario semanal completo.",2.4841825000003155,,,,0.2853632000005746,32,49,171.71099847458024,0.005,0.00508,10,10,10,17,Extraccion de informacion
Perplexity,xml,El **lunes no abre**; el museo está **cerrado** ese día según los horarios habituales de este tipo de información en los resultados proporcionados[4][8][19].,1.3501964999995835,,,,0.34395500000027823,43,43,125.01635388340108,0.005,0.00509,10,10,10,17,Extraccion de informacion
Perplexity,html,"El **lunes no abre** si el museo está abierto solo de **martes a domingo**.[4][7][19]

Si quieres, también puedo ayudarte a identificar **qué día sí abre** según el horario del museo.",1.8314169999976002,,,,0.7676601999992272,50,56,72.94894277449369,0.005,0.00511,10,10,10,17,Extraccion de informacion
Perplexity,texto,"La conferencia tiene lugar en **Madrid**.[1]

Si necesitas el **lugar exacto** dentro de Madrid, la fuente indica que es la **Escuela Diplomática, Paseo de Juan XXIII, 5, 28008 Madrid**.[1]",1.9279309999983525,,,,0.400249199999962,25,62,154.90349512255335,0.005,0.00509,10,10,10,18,Extraccion de informacion
Perplexity,binary,"La conferencia parece ser el evento de **“Inteligencia artificial y derechos humanos”** en el Ateneo de Madrid, el **15 de septiembre a las 19:00**[1]. Si te referías a otra conferencia, puedo ayudarte a identificarla con más detalle.",2.88626270000168,,,,0.471583800001099,383,64,135.7128892041051,0.005,0.00545,10,10,10,18,Extraccion de informacion
Perplexity,hexa,"La conferencia tiene lugar en la **Escuela Diplomática**, en **Paseo de Juan XXIII, 5, 28008 Madrid**.[1][6]

El evento está programado para el **lunes 15 de septiembre de 2025**, de **16:00 a 18:00**.[1][6]",1.5661817000000156,,,,0.42906550000043353,92,77,179.45977945074168,0.005,0.00517,10,10,10,18,Extraccion de informacion
Perplexity,json,"La conferencia tiene lugar en **Madrid**.[1]

Si necesitas, también puedo decirte el **lugar exacto** dentro de Madrid: la **Escuela Diplomática, Paseo de Juan XXIII, 5**.[1]",1.5764882999974361,,,,0.3936792999993486,32,56,142.24776359867704,0.005,0.00509,10,10,10,18,Extraccion de informacion
Perplexity,csv,"La conferencia tiene lugar en **Madrid**.[1]

Más específicamente, la fuente indica la **Escuela Diplomática**, en el **Paseo de Juan XXIII, 5, 28008 Madrid**.[1]",1.9814172999977018,,,,0.5795824999986507,27,54,93.17051498298467,0.005,0.00508,10,10,10,18,Extraccion de informacion
Perplexity,xml,"La conferencia tiene lugar en **Madrid**.[1]

Si quieres, también puedo señalar el **lugar exacto** dentro de Madrid que aparece en la fuente.",1.269644399999379,,,,0.2902773000023444,38,39,134.35428812271925,0.005,0.00508,10,10,10,18,Extraccion de informacion
Perplexity,html,La conferencia tiene lugar en **Madrid**.[1],1.0946413000019675,,,,0.13265710000268882,45,14,105.53524839391359,0.005,0.00506,10,10,10,18,Extraccion de informacion
Perplexity,texto,"Si el proyecto **sigue en curso**, entonces **todavía no se ha terminado**; por definición, no tiene una fecha de finalización cerrada todavía.[2][3]

Si te refieres a un proyecto concreto de los resultados, necesito el **nombre del proyecto** para decirte cuándo terminó o cuándo está previsto que termine.",2.61920789999931,,,,0.7259041999968758,27,85,117.09534123148183,0.005,0.00511,10,10,10,19,Extraccion de informacion
Perplexity,binary,"El proyecto al que parece referirse el texto no está identificado con suficiente claridad para afirmar una fecha exacta de inicio o de término. Si se trata del **“Proyecto de ley marco de autorizaciones sectoriales”**, comenzó en 2024 y su tramitación terminó el **29/09/2025**[1].

Si quieres, puedo ayudarte a **decodificar el mensaje completo** o decirte **qué dice exactamente en español**.",3.437419599998975,,,,0.7372695999983989,403,105,142.4173735092672,0.005,0.00551,10,10,10,19,Extraccion de informacion
Perplexity,hexa,"El **proyecto se inició en 2024**. Según los resultados disponibles, hay varias iniciativas con fechas de inicio en 2024, pero la referencia más clara para un “proyecto” en singular indica **inicio en julio de 2024** y, en ese caso, habría estado **finalizado en julio de 2026** si se trata del proyecto de Chinulito, Sucre.[1]

Si te refieres a otro proyecto concreto, dime el **nombre exacto** o la **entidad** y te digo cuándo terminó con precisión.[1]",3.100785700000415,,,,1.1470726000006835,92,135,117.69089419442115,0.005,0.00523,10,10,10,19,Extraccion de informacion
Perplexity,json,"El proyecto **no se habría terminado en 2024** si seguimos la fecha límite general indicada en la convocatoria: la ejecución termina el **31 de diciembre de 2024**, con posibilidad de prórroga hasta el **30 de junio de 2025** si está justificada[1].

Si te refieres a un proyecto concreto de los resultados, la fecha de fin depende del caso:
- **31/12/2024** como límite ordinario[1]
- **30/06/2025** si hubo prórroga justificada[1]
- En otros proyectos concretos puede haber otra fecha de finalización, por ejemplo **31/12/2026** o **03/07/2025** según el proyecto[6][5]

Si quieres, puedo ayudarte a identificar **la fecha exacta de fin** de un proyecto específico si me dices cuál es.",3.4187450999997964,,,,1.5406908000004478,34,210,136.30249495871524,0.005,0.00524,10,10,10,19,Extraccion de informacion
Perplexity,csv,"Si el proyecto **sigue en curso**, entonces **todavía no se ha terminado**. Si te refieres al proyecto de la fuente que indica **fecha de inicio en 2024** y **fecha de finalización en 2027**, su término está previsto para **2027**[2][11][12][14][16][19].

Si quieres, puedo ayudarte a identificar **qué proyecto exacto** es, porque los resultados muestran varios proyectos distintos con fechas diferentes.",2.631941799998458,,,,0.8584095999976853,29,114,132.803733788983,0.005,0.00514,10,10,10,19,Extraccion de informacion
Perplexity,xml,"El proyecto **no se ha terminado**; según el documento, fue iniciado en 2024 y **actualmente sigue en curso**, así que no hay una fecha de finalización indicada.[3][6][9]

Si quieres, puedo ayudarte a **extraer una fecha estimada de término** si el documento contiene más datos sobre duración o fin previsto.",2.3140598999998474,,,,0.6073289000014483,40,82,135.01745100522047,0.005,0.00512,10,10,10,19,Extraccion de informacion
Perplexity,html,"El proyecto **no se ha terminado todavía**; según tu enunciado, “actualmente sigue en curso”. Si necesitas una fecha de finalización concreta, no puede determinarse solo con esa información.",1.9352771999983815,,,,0.43883439999990514,47,48,109.38066842528839,0.005,0.00509,10,10,10,19,Extraccion de informacion
Perplexity,texto,"Carlos cumple años **el miércoles**. Si su cumpleaños se celebra el viernes, eso indica que *hoy es miércoles* y su cumpleaños cae ese mismo día.",2.543517400001292,,,,0.38358680000237655,29,47,122.5276782196593,0.005,0.00508,10,10,10,20,Extraccion de informacion
Perplexity,binary,"La frase en binario dice: **“El cumpleaños de Carlos lo celebra el viernes, pero es el miércoles. ¿Qué día cumple años Carlos?”**

La respuesta es: **miércoles**.",2.65932310000062,,,,0.2601199999990058,411,49,188.37459634087068,0.005,0.00546,10,10,10,20,Extraccion de informacion
Perplexity,hexa,"**Carlos Alcaraz** cumple el **5 de mayo**; nació el **5 de mayo de 2003**, así que en 2026 tiene o cumple **23 años**.[1]

Si te referías a **otro Carlos** —por ejemplo, el **rey Carlos III**— su cumpleaños oficial es el **14 de noviembre**.[3][5]",2.61627690000023,,,,0.6716529000004812,106,88,131.02005515041617,0.005,0.00519,0,0,0,20,Extraccion de informacion
Perplexity,json,"Carlos cumple años **el viernes**. Si hoy es miércoles y “el cumpleaños de Carlos lo celebra el viernes”, entonces su cumpleaños cae en **viernes**.",1.5909739000016998,,,,0.3676703000019188,36,46,125.11209091340784,0.005,0.00508,10,10,10,20,Extraccion de informacion
Perplexity,csv,"Carlos cumple años **el miércoles**.  
Si su cumpleaños se celebra el viernes, entonces hoy es miércoles y el cumpleaños de Carlos es **el viernes** en la semana mencionada; pero como preguntas **qué día cumple años**, la respuesta es: **viernes**.",1.9736035999994783,,,,0.7789086999982828,32,72,92.4370211812485,0.005,0.0051,10,10,10,20,Extraccion de informacion
Perplexity,xml,"Carlos cumple años el **viernes**. Si hoy es miércoles y su cumpleaños **se celebra el viernes**, entonces su fecha de nacimiento corresponde a ese día de la semana.[17]",1.6237806999997701,,,,0.3918192999990424,42,48,122.5054508548132,0.005,0.00509,10,10,10,20,Extraccion de informacion
Perplexity,html,"Carlos cumple años **el miércoles**. Si su cumpleaños se celebra el viernes pero hoy es miércoles, entonces faltan **2 días** para su cumpleaños, así que su fecha real cae en **viernes** solo si la celebración se adelanta; pero la lectura más natural del enunciado es que *“lo celebra el viernes”* se refiere al día de celebración, no al día exacto del nacimiento.",3.785952099999122,,,,2.182498599999235,49,106,48.568186939518384,0.005,0.00516,10,10,10,20,Extraccion de informacion
